group,root,run_dir,run_name,n_xtc,n_gro,n_tpr,n_pullf,has_protein_xtc,has_whole_xtc,has_noH_xtc,has_pullf,ready_basic,xtc_files,gro_files,pullf_files
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v110,v110,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v110.gro;noH.gro;npt3.gro,v110_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v218,v218,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v218.gro;noH.gro;npt3.gro,v218_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v311,v311,2,4,1,1,True,True,False,True,True,protein.xtc;whole.xtc,protein.gro;noH.gro;npt3.gro;v311.gro,v311_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v325,v325,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v325.gro;protein.gro;noH.gro;npt3.gro,v325_pullf.xvg;test_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v41,v41,2,3,1,1,True,True,False,True,True,protein.xtc;whole.xtc,protein.gro;noH.gro;npt3.gro,v41_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v132,v132,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v132.gro;noH.gro;npt3.gro,v132_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v129,v129,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v129.gro;noH.gro;npt3.gro,v129_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v301,v301,1,2,1,1,True,False,False,True,True,protein.xtc,noH.gro;npt3.gro,v301_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v315,v315,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,protein.gro;noH.gro;npt3.gro;v315.gro,v315_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v313,v313,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,protein.gro;noH.gro;npt3.gro;v313.gro,v313_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v309,v309,0,3,1,0,False,False,False,False,False,,protein.gro;noH.gro;npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v47,v47,3,3,1,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,protein.gro;v47.gro;npt3.gro,v47_pullf.xvg;pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v208,v208,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v208.gro;noH.gro;npt3.gro,v208_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v216,v216,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noH.gro;v216.gro;npt3.gro,v216_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v140,v140,1,3,1,1,False,True,False,True,True,whole.xtc,noH.gro;npt3.gro;v140.gro,v140_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v112,v112,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noH.gro;npt3.gro;v112.gro,v112_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v231,v231,2,3,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v231.gro;noH.gro;npt3.gro,v231_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v122,v122,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v122.gro;noH.gro;npt3.gro,v122_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q22p2/v63,v63,3,3,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,protein.gro;v63.gro;npt3.gro,v63_pullf.xvg
Q46,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD,Q46-MD,2,18,16,0,True,True,False,False,False,protein.xtc;whole.xtc,box.gro;em2.gro;nvt.gro;npt7.gro;Q46z10A.gro;npt.gro,
Q46,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD/v3,v3,2,2,1,0,True,True,False,False,False,protein.xtc;whole.xtc,v3.gro;npt8.gro,
Q46,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q46-MD/v2,v2,2,2,1,0,True,True,False,False,False,protein.xtc;whole.xtc,v2.gro;npt8.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,Q36p2,0,6,0,0,False,False,False,False,False,,noHini1.gro;protein.gro;proetin3.gro;noH.gro;npt3.gro;proetin1.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v158,v158,2,5,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v158.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v158_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v69,v69,2,4,1,1,True,True,False,True,True,protein.xtc;whole.xtc,v69.gro;npt1.gro;w5new2021.gro;npt3.gro,v69_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v188,v188,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v188.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v188_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v62,v62,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v62.gro;npt1.gro;w5new2021.gro;npt3.gro,v62_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v182,v182,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v182.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v182_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v160,v160,3,5,1,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v160.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v160_pullf (Copy).xvg;v160_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v189,v189,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v189.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v189_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v118,v118,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;v118.gro;w5new2021.gro;npt3.gro,v118_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v133,v133,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v133.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v133_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v153,v153,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v153.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v153_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v106,v106,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;v106.gro;npt3.gro,v106_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v52,v52,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v52.gro;npt1.gro;w5new2021.gro;npt3.gro,v52_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v111-npt56ns,v111-npt56ns,2,5,1,1,True,False,True,True,True,protein.xtc;noH.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v111.gro,v111_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v183,v183,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v183.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v183_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v143,v143,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;v143.gro;npt3.gro,v143_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v155,v155,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v155.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v155_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v101,v101,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v101.gro;npt1.gro;w5new2021.gro;npt3.gro,v101_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v70,v70,3,4,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v70.gro;npt1.gro;w5new2021.gro;npt3.gro,v70_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v55,v55,3,5,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v55.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v55_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v74,v74,3,4,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v74.gro;npt1.gro;w5new2021.gro;npt3.gro,v74_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v93,v93,2,4,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v93.gro;npt1.gro;w5new2021.gro;npt3.gro,v93_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v80,v80,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v80.gro;npt1.gro;w5new2021.gro;npt3.gro,v80_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v84,v84,2,4,2,2,True,True,False,True,True,protein.xtc;whole.xtc,v84.gro;npt1.gro;w5new2021.gro;npt3.gro,v84_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v124,v124,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v124.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v124_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v59,v59,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v59.gro;npt1.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v59_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v192,v192,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v192.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v192_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v131,v131,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v131.gro;npt1.gro;w5new2021.gro;npt3.gro,v131_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v142,v142,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v142.gro,v142_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v56,v56,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v56.gro,grp_pullf.xvg;v56_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v76,v76,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v76.gro;npt1.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v76_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v53,v53,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v53.gro;npt1.gro;w5new2021.gro;npt3.gro,v53_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v116,v116,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v116.gro,v116_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v89,v89,3,5,2,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;v89.gro;npt3.gro,grp_pullf.xvg;v89_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v61,v61,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v61.gro,grp_pullf.xvg;v61_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v186,v186,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v186.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v186_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v103,v103,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v103.gro;npt1.gro;w5new2021.gro;npt3.gro,v103_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v147,v147,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v147.gro,v147_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v68,v68,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v68.gro,v68_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v99,v99,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v99.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v99_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v60,v60,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;v60.gro;npt3.gro,v60_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v187,v187,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v187.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v187_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v77,v77,2,4,2,2,True,True,False,True,True,protein.xtc;whole.xtc,v77.gro;npt1.gro;w5new2021.gro;npt3.gro,v77_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v94,v94,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v94.gro;npt1.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v94_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v146,v146,3,5,1,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v146.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v146_pullf (Copy).xvg;v146_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v58,v58,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v58.gro;npt1.gro;w5new2021.gro;npt3.gro,v58_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v102,v102,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v102.gro;npt1.gro;w5new2021.gro;npt3.gro,v102_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v86,v86,2,4,2,2,True,True,False,True,True,protein.xtc;whole.xtc,v86.gro;npt1.gro;w5new2021.gro;npt3.gro,v86_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v154,v154,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v154.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v154_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v100,v100,3,6,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v100.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;proteinQ36.gro,v100_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v105,v105,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;v105.gro;npt3.gro,v105_pullf.xvg
